artifact	column	position
normalize	PVP01_0806200	2460
normalize	PVP01_0806300	2461
normalize	PVP01_0806400	2462
normalize	PVP01_0806500	2463
normalize	PVP01_0806600	2464
normalize	PVP01_0806700	2465
normalize	PVP01_0806800	2466
normalize	PVP01_0806900	2467
normalize	PVP01_0807000	2468
normalize	PVP01_0807100	2469
normalize	PVP01_0807200	2470
normalize	PVP01_0807300	2471
normalize	PVP01_0807400	2472
normalize	PVP01_0807500	2473
normalize	PVP01_0807700	2474
normalize	PVP01_0807800	2475
normalize	PVP01_0807900	2476
normalize	PVP01_0808000	2477
normalize	PVP01_0808100	2478
normalize	PVP01_0808200	2479
normalize	PVP01_0808300	2480
normalize	PVP01_0808400	2481
normalize	PVP01_0808500	2482
normalize	PVP01_0808800	2483
normalize	PVP01_0809200	2484
normalize	PVP01_0809300	2485
normalize	PVP01_0809400	2486
normalize	PVP01_0809500	2487
normalize	PVP01_0809600	2488
normalize	PVP01_0809700	2489
normalize	PVP01_0809800	2490
normalize	PVP01_0809900	2491
normalize	PVP01_0810000	2492
normalize	PVP01_0810100	2493
normalize	PVP01_0810200	2494
normalize	PVP01_0810300	2495
normalize	PVP01_0810500	2496
normalize	PVP01_0810400	2497
normalize	PVP01_0810600	2498
normalize	PVP01_0810700	2499
normalize	PVP01_0810800	2500
normalize	PVP01_0810900	2501
normalize	PVP01_0811100	2502
normalize	PVP01_0811200	2503
normalize	PVP01_0811300	2504
normalize	PVP01_0811600	2505
normalize	PVP01_0811700	2506
normalize	PVP01_0811800	2507
normalize	PVP01_0811900	2508
normalize	PVP01_0812000	2509
normalize	PVP01_0812100	2510
normalize	PVP01_0812200	2511
normalize	PVP01_0812300	2512
normalize	PVP01_0812400	2513
normalize	PVP01_0812500	2514
normalize	PVP01_0812800	2515
normalize	PVP01_0812900	2516
normalize	PVP01_0813000	2517
normalize	PVP01_0813100	2518
normalize	PVP01_0813200	2519
normalize	PVP01_0813300	2520
normalize	PVP01_0813400	2521
normalize	PVP01_0813500	2522
normalize	PVP01_0813600	2523
normalize	PVP01_0813700	2524
normalize	PVP01_0813800	2525
normalize	PVP01_0813900	2526
normalize	PVP01_0814000	2527
normalize	PVP01_0814100	2528
normalize	PVP01_0814200	2529
normalize	PVP01_0814400	2530
normalize	PVP01_0814500	2531
normalize	PVP01_0814600	2532
normalize	PVP01_0814700	2533
normalize	PVP01_0814800	2534
normalize	PVP01_0815000	2535
normalize	PVP01_0815100	2536
normalize	PVP01_0815200	2537
normalize	PVP01_0815300	2538
normalize	PVP01_0815900	2539
normalize	PVP01_0816000	2540
normalize	PVP01_0816100	2541
normalize	PVP01_0816200	2542
normalize	PVP01_0816300	2543
normalize	PVP01_0816400	2544
normalize	PVP01_0816500	2545
normalize	PVP01_0816600	2546
normalize	PVP01_0816700	2547
normalize	PVP01_0816800	2548
normalize	PVP01_0816900	2549
normalize	PVP01_0817100	2550
normalize	PVP01_0817200	2551
normalize	PVP01_0817300	2552
normalize	PVP01_0817400	2553
normalize	PVP01_0817500	2554
normalize	PVP01_0817600	2555
normalize	PVP01_0817700	2556
normalize	PVP01_0817800	2557
normalize	PVP01_0817900	2558
normalize	PVP01_0818000	2559
normalize	PVP01_0818100	2560
normalize	PVP01_0818200	2561
normalize	PVP01_0818300	2562
normalize	PVP01_0818400	2563
normalize	PVP01_0818500	2564
normalize	PVP01_0818600	2565
normalize	PVP01_0818800	2566
normalize	PVP01_0818900	2567
normalize	PVP01_0819000	2568
normalize	PVP01_0819100	2569
normalize	PVP01_0819200	2570
normalize	PVP01_0819300	2571
normalize	PVP01_0819500	2572
normalize	PVP01_0819600	2573
normalize	PVP01_0819700	2574
normalize	PVP01_0819900	2575
normalize	PVP01_0820100	2576
normalize	PVP01_0820200	2577
normalize	PVP01_0820300	2578
normalize	PVP01_0820400	2579
normalize	PVP01_0820500	2580
normalize	PVP01_0820600	2581
normalize	PVP01_0820700	2582
normalize	PVP01_0820800	2583
normalize	PVP01_0821200	2584
normalize	PVP01_0821300	2585
normalize	PVP01_0821400	2586
normalize	PVP01_0821500	2587
normalize	PVP01_0821600	2588
normalize	PVP01_0821700	2589
normalize	PVP01_0821800	2590
normalize	PVP01_0821900	2591
normalize	PVP01_0822000	2592
normalize	PVP01_0822300	2593
normalize	PVP01_0822400	2594
normalize	PVP01_0822500	2595
normalize	PVP01_0822600	2596
normalize	PVP01_0822700	2597
normalize	PVP01_0822800	2598
normalize	PVP01_0822900	2599
normalize	PVP01_0823000	2600
normalize	PVP01_0823100	2601
normalize	PVP01_0823200	2602
normalize	PVP01_0823300	2603
normalize	PVP01_0823400	2604
normalize	PVP01_0823500	2605
normalize	PVP01_0823700	2606
normalize	PVP01_0823800	2607
normalize	PVP01_0823900	2608
normalize	PVP01_0824100	2609
normalize	PVP01_0824200	2610
normalize	PVP01_0824300	2611
normalize	PVP01_0824400	2612
normalize	PVP01_0824700	2613
normalize	PVP01_0824800	2614
normalize	PVP01_0825300	2615
normalize	PVP01_0825400	2616
normalize	PVP01_0825500	2617
normalize	PVP01_0825600	2618
normalize	PVP01_0825700	2619
normalize	PVP01_0825800	2620
normalize	PVP01_0825900	2621
normalize	PVP01_0826000	2622
normalize	PVP01_0826100	2623
normalize	PVP01_0826200	2624
normalize	PVP01_0826300	2625
normalize	PVP01_0826400	2626
normalize	PVP01_0826600	2627
normalize	PVP01_0826900	2628
normalize	PVP01_0827100	2629
normalize	PVP01_0827200	2630
normalize	PVP01_0827300	2631
normalize	PVP01_0827400	2632
normalize	PVP01_0828100	2633
normalize	PVP01_0828200	2634
normalize	PVP01_0828400	2635
normalize	PVP01_0828500	2636
normalize	PVP01_0828600	2637
normalize	PVP01_0828700	2638
normalize	PVP01_0828800	2639
normalize	PVP01_0828900	2640
normalize	PVP01_0829000	2641
normalize	PVP01_0829100	2642
normalize	PVP01_0829200	2643
normalize	PVP01_0829300	2644
normalize	PVP01_0829400	2645
normalize	PVP01_0829500	2646
normalize	PVP01_0829600	2647
normalize	PVP01_0829700	2648
normalize	PVP01_0830000	2649
normalize	PVP01_0830100	2650
normalize	PVP01_0830300	2651
normalize	PVP01_0830400	2652
normalize	PVP01_0830500	2653
normalize	PVP01_0830600	2654
normalize	PVP01_0831000	2655
normalize	PVP01_0831100	2656
normalize	PVP01_0831200	2657
normalize	PVP01_0831300	2658
normalize	PVP01_0831400	2659
normalize	PVP01_0831500	2660
normalize	PVP01_0831600	2661
normalize	PVP01_0831700	2662
normalize	PVP01_0831900	2663
normalize	PVP01_0832000	2664
normalize	PVP01_0832100	2665
normalize	PVP01_0832200	2666
normalize	PVP01_0832300	2667
normalize	PVP01_0832500	2668
normalize	PVP01_0832700	2669
normalize	PVP01_0832800	2670
normalize	PVP01_0832900	2671
normalize	PVP01_0833100	2672
normalize	PVP01_0833200	2673
normalize	PVP01_0833400	2674
normalize	PVP01_0833500	2675
normalize	PVP01_0833600	2676
normalize	PVP01_0833700	2677
normalize	PVP01_0833800	2678
normalize	PVP01_0833900	2679
normalize	PVP01_0834000	2680
normalize	PVP01_0834100	2681
normalize	PVP01_0834300	2682
normalize	PVP01_0834400	2683
normalize	PVP01_0834600	2684
normalize	PVP01_0834700	2685
normalize	PVP01_0834800	2686
normalize	PVP01_0834900	2687
normalize	PVP01_0835000	2688
normalize	PVP01_0835100	2689
normalize	PVP01_0835200	2690
normalize	PVP01_0835300	2691
normalize	PVP01_0835400	2692
normalize	PVP01_0835500	2693
normalize	PVP01_0835600	2694
normalize	PVP01_0835700	2695
normalize	PVP01_0835800	2696
normalize	PVP01_0835900	2697
normalize	PVP01_0836000	2698
normalize	PVP01_0836100	2699
normalize	PVP01_0836200	2700
normalize	PVP01_0836400	2701
normalize	PVP01_0836500	2702
normalize	PVP01_0836600	2703
normalize	PVP01_0836700	2704
normalize	PVP01_0836900	2705
normalize	PVP01_0837000	2706
normalize	PVP01_0837200	2707
normalize	PVP01_0837300	2708
normalize	PVP01_0837400	2709
normalize	PVP01_0837500	2710
normalize	PVP01_0837600	2711
normalize	PVP01_0837700	2712
normalize	PVP01_0837800	2713
normalize	PVP01_0837900	2714
normalize	PVP01_0838000	2715
normalize	PVP01_1101900	2716
normalize	PVP01_1102200	2717
normalize	PVP01_1102300	2718
normalize	PVP01_1102400	2719
normalize	PVP01_1102500	2720
normalize	PVP01_1102600	2721
normalize	PVP01_1102700	2722
normalize	PVP01_1102800	2723
normalize	PVP01_1103100	2724
normalize	PVP01_1103200	2725
normalize	PVP01_1103400	2726
normalize	PVP01_1103500	2727
normalize	PVP01_1103600	2728
normalize	PVP01_1103700	2729
normalize	PVP01_1103800	2730
normalize	PVP01_1103900	2731
normalize	PVP01_1104000	2732
normalize	PVP01_1104200	2733
normalize	PVP01_1104300	2734
normalize	PVP01_1104400	2735
normalize	PVP01_1104500	2736
normalize	PVP01_1104600	2737
normalize	PVP01_1104700	2738
normalize	PVP01_1104800	2739
normalize	PVP01_1105100	2740
normalize	PVP01_1105200	2741
normalize	PVP01_1105300	2742
normalize	PVP01_1105400	2743
normalize	PVP01_1105500	2744
normalize	PVP01_1105700	2745
normalize	PVP01_1105800	2746
normalize	PVP01_1105900	2747
normalize	PVP01_1106000	2748
normalize	PVP01_1106100	2749
normalize	PVP01_1106200	2750
normalize	PVP01_1106300	2751
normalize	PVP01_1106400	2752
normalize	PVP01_1106700	2753
normalize	PVP01_1106900	2754
normalize	PVP01_1107000	2755
normalize	PVP01_1107100	2756
normalize	PVP01_1107200	2757
normalize	PVP01_1107300	2758
normalize	PVP01_1107400	2759
normalize	PVP01_1107500	2760
normalize	PVP01_1107600	2761
normalize	PVP01_1107700	2762
normalize	PVP01_1107800	2763
normalize	PVP01_1108000	2764
normalize	PVP01_1108100	2765
normalize	PVP01_1108200	2766
normalize	PVP01_1108300	2767
normalize	PVP01_1108500	2768
normalize	PVP01_1108600	2769
normalize	PVP01_1108700	2770
normalize	PVP01_1108900	2771
normalize	PVP01_1109100	2772
normalize	PVP01_1109200	2773
normalize	PVP01_1109300	2774
normalize	PVP01_1109400	2775
normalize	PVP01_1109600	2776
normalize	PVP01_1109800	2777
normalize	PVP01_1109900	2778
normalize	PVP01_1110000	2779
normalize	PVP01_1110100	2780
normalize	PVP01_1110200	2781
normalize	PVP01_1110300	2782
normalize	PVP01_1110500	2783
normalize	PVP01_1110600	2784
normalize	PVP01_1110800	2785
normalize	PVP01_1110900	2786
normalize	PVP01_1111000	2787
normalize	PVP01_1111100	2788
normalize	PVP01_1111200	2789
normalize	PVP01_1111300	2790
normalize	PVP01_1111400	2791
normalize	PVP01_1111500	2792
normalize	PVP01_1111700	2793
normalize	PVP01_1111800	2794
normalize	PVP01_1112100	2795
normalize	PVP01_1112200	2796
normalize	PVP01_1112300	2797
normalize	PVP01_1112400	2798
normalize	PVP01_1112500	2799
normalize	PVP01_1112600	2800
normalize	PVP01_1112700	2801
normalize	PVP01_1112800	2802
normalize	PVP01_1112900	2803
normalize	PVP01_1113000	2804
normalize	PVP01_1113100	2805
normalize	PVP01_1113200	2806
normalize	PVP01_1113300	2807
normalize	PVP01_1113400	2808
normalize	PVP01_1113500	2809
normalize	PVP01_1113600	2810
normalize	PVP01_1113700	2811
normalize	PVP01_1113800	2812
normalize	PVP01_1114000	2813
normalize	PVP01_1114100	2814
normalize	PVP01_1114200	2815
normalize	PVP01_1114300	2816
normalize	PVP01_1114400	2817
normalize	PVP01_1114500	2818
normalize	PVP01_1114700	2819
normalize	PVP01_1114800	2820
normalize	PVP01_1114900	2821
normalize	PVP01_1115000	2822
normalize	PVP01_1115100	2823
normalize	PVP01_1115200	2824
normalize	PVP01_1115300	2825
normalize	PVP01_1115400	2826
normalize	PVP01_1115600	2827
normalize	PVP01_1115800	2828
normalize	PVP01_1115900	2829
normalize	PVP01_1116200	2830
normalize	PVP01_1116300	2831
normalize	PVP01_1116400	2832
normalize	PVP01_1116600	2833
normalize	PVP01_1116700	2834
normalize	PVP01_1116800	2835
normalize	PVP01_1116900	2836
normalize	PVP01_1117000	2837
normalize	PVP01_1117100	2838
normalize	PVP01_1117200	2839
normalize	PVP01_1117300	2840
normalize	PVP01_1117400	2841
normalize	PVP01_1117500	2842
normalize	PVP01_1117600	2843
normalize	PVP01_1117700	2844
normalize	PVP01_1118000	2845
normalize	PVP01_1118100	2846
normalize	PVP01_1118200	2847
normalize	PVP01_1118300	2848
normalize	PVP01_1118400	2849
normalize	PVP01_1118500	2850
normalize	PVP01_1118600	2851
normalize	PVP01_1118700	2852
normalize	PVP01_1118800	2853
normalize	PVP01_1118900	2854
normalize	PVP01_1119000	2855
normalize	PVP01_1119100	2856
normalize	PVP01_1119200	2857
normalize	PVP01_1119300	2858
normalize	PVP01_1119400	2859
normalize	PVP01_1119500	2860
normalize	PVP01_1119600	2861
normalize	PVP01_1119700	2862
normalize	PVP01_1119800	2863
normalize	PVP01_1119900	2864
normalize	PVP01_1120000	2865
normalize	PVP01_1120100	2866
normalize	PVP01_1120200	2867
normalize	PVP01_1120300	2868
normalize	PVP01_1120400	2869
normalize	PVP01_1120600	2870
normalize	PVP01_1121100	2871
normalize	PVP01_1121200	2872
normalize	PVP01_1121300	2873
normalize	PVP01_1121400	2874
normalize	PVP01_1121500	2875
normalize	PVP01_1121600	2876
normalize	PVP01_1121700	2877
normalize	PVP01_1121800	2878
normalize	PVP01_1122000	2879
normalize	PVP01_1122200	2880
normalize	PVP01_1122300	2881
normalize	PVP01_1122400	2882
normalize	PVP01_1122500	2883
normalize	PVP01_1122600	2884
normalize	PVP01_1122700	2885
normalize	PVP01_1122900	2886
normalize	PVP01_1123000	2887
normalize	PVP01_1123100	2888
normalize	PVP01_1123400	2889
normalize	PVP01_1123500	2890
normalize	PVP01_1123800	2891
normalize	PVP01_1123900	2892
normalize	PVP01_1124000	2893
normalize	PVP01_1124100	2894
normalize	PVP01_1124200	2895
normalize	PVP01_1124300	2896
normalize	PVP01_1124400	2897
normalize	PVP01_1124500	2898
normalize	PVP01_1124600	2899
normalize	PVP01_1124700	2900
normalize	PVP01_1124800	2901
normalize	PVP01_1124900	2902
normalize	PVP01_1125100	2903
normalize	PVP01_1125200	2904
normalize	PVP01_1125300	2905
normalize	PVP01_1125400	2906
normalize	PVP01_1125500	2907
normalize	PVP01_1125600	2908
normalize	PVP01_1125700	2909
normalize	PVP01_1125800	2910
normalize	PVP01_1125900	2911
normalize	PVP01_1126000	2912
normalize	PVP01_1126100	2913
normalize	PVP01_1126200	2914
normalize	PVP01_1126300	2915
normalize	PVP01_1126400	2916
normalize	PVP01_1126500	2917
normalize	PVP01_1126600	2918
normalize	PVP01_1126700	2919
normalize	PVP01_1126800	2920
normalize	PVP01_1126900	2921
normalize	PVP01_1127000	2922
normalize	PVP01_1127100	2923
normalize	PVP01_1127200	2924
normalize	PVP01_1127300	2925
normalize	PVP01_1127500	2926
normalize	PVP01_1127700	2927
normalize	PVP01_1127900	2928
normalize	PVP01_1128000	2929
normalize	PVP01_1128300	2930
normalize	PVP01_1128400	2931
normalize	PVP01_1128500	2932
normalize	PVP01_1128800	2933
normalize	PVP01_1128900	2934
normalize	PVP01_1129200	2935
normalize	PVP01_1129300	2936
normalize	PVP01_1129400	2937
normalize	PVP01_1129500	2938
normalize	PVP01_1129600	2939
normalize	PVP01_1129700	2940
normalize	PVP01_1129800	2941
normalize	PVP01_1129900	2942
normalize	PVP01_1130000	2943
normalize	PVP01_1130100	2944
normalize	PVP01_1130200	2945
normalize	PVP01_1130300	2946
normalize	PVP01_1130400	2947
normalize	PVP01_1130500	2948
normalize	PVP01_1130600	2949
normalize	PVP01_1130700	2950
normalize	PVP01_1130800	2951
normalize	PVP01_1130900	2952
normalize	PVP01_1131000	2953
normalize	PVP01_1131200	2954
normalize	PVP01_1131300	2955
normalize	PVP01_1131600	2956
normalize	PVP01_1131700	2957
normalize	PVP01_1131800	2958
normalize	PVP01_1131900	2959
normalize	PVP01_1132000	2960
normalize	PVP01_1132100	2961
normalize	PVP01_1132200	2962
normalize	PVP01_1132400	2963
normalize	PVP01_1132500	2964
normalize	PVP01_1132600	2965
normalize	PVP01_1132700	2966
normalize	PVP01_1132900	2967
normalize	PVP01_1132800	2968
normalize	PVP01_1133000	2969
normalize	PVP01_1133100	2970
normalize	PVP01_1133300	2971
normalize	PVP01_1133400	2972
normalize	PVP01_1133500	2973
normalize	PVP01_1133600	2974
normalize	PVP01_1133700	2975
normalize	PVP01_1133800	2976
normalize	PVP01_1133900	2977
normalize	PVP01_1134000	2978
normalize	PVP01_1134100	2979
normalize	PVP01_1134200	2980
normalize	PVP01_1134300	2981
normalize	PVP01_1134400	2982
normalize	PVP01_1134500	2983
normalize	PVP01_1134600	2984
normalize	PVP01_1134700	2985
normalize	PVP01_1134800	2986
normalize	PVP01_1134900	2987
normalize	PVP01_1135000	2988
normalize	PVP01_1135100	2989
normalize	PVP01_1135200	2990
normalize	PVP01_1135300	2991
normalize	PVP01_1135400	2992
normalize	PVP01_1135500	2993
normalize	PVP01_1135600	2994
normalize	PVP01_1135700	2995
normalize	PVP01_1135800	2996
normalize	PVP01_1136000	2997
normalize	PVP01_1136100	2998
normalize	PVP01_1136200	2999
normalize	PVP01_1136300	3000
normalize	PVP01_1136600	3001
normalize	PVP01_1136900	3002
normalize	PVP01_1137000	3003
normalize	PVP01_1137100	3004
normalize	PVP01_1137200	3005
normalize	PVP01_1137400	3006
normalize	PVP01_1137600	3007
normalize	PVP01_1137700	3008
normalize	PVP01_1137800	3009
normalize	PVP01_1137900	3010
normalize	PVP01_1138200	3011
normalize	PVP01_1138300	3012
normalize	PVP01_1138400	3013
normalize	PVP01_1138500	3014
normalize	PVP01_1138600	3015
normalize	PVP01_1138800	3016
normalize	PVP01_1138900	3017
normalize	PVP01_1139000	3018
normalize	PVP01_1139200	3019
normalize	PVP01_1139300	3020
normalize	PVP01_1139400	3021
normalize	PVP01_1139500	3022
normalize	PVP01_1139600	3023
normalize	PVP01_1139800	3024
normalize	PVP01_1139900	3025
normalize	PVP01_1140100	3026
normalize	PVP01_1140300	3027
normalize	PVP01_1140500	3028
normalize	PVP01_1140600	3029
normalize	PVP01_1140800	3030
normalize	PVP01_1140900	3031
normalize	PVP01_1141000	3032
normalize	PVP01_1141100	3033
normalize	PVP01_1141200	3034
normalize	PVP01_1141300	3035
normalize	PVP01_1141400	3036
normalize	PVP01_1141500	3037
normalize	PVP01_1141600	3038
normalize	PVP01_1141700	3039
normalize	PVP01_1141800	3040
normalize	PVP01_1141900	3041
normalize	PVP01_1142100	3042
normalize	PVP01_1142200	3043
normalize	PVP01_1142300	3044
normalize	PVP01_1142400	3045
normalize	PVP01_1142500	3046
normalize	PVP01_1142600	3047
normalize	PVP01_1142700	3048
normalize	PVP01_1142800	3049
normalize	PVP01_1142900	3050
normalize	PVP01_1143000	3051
normalize	PVP01_1143100	3052
normalize	PVP01_1143300	3053
normalize	PVP01_1143400	3054
normalize	PVP01_1143500	3055
normalize	PVP01_1143600	3056
normalize	PVP01_1143700	3057
normalize	PVP01_1143800	3058
normalize	PVP01_1143900	3059
normalize	PVP01_1144000	3060
normalize	PVP01_1144200	3061
normalize	PVP01_1144300	3062
normalize	PVP01_1144400	3063
normalize	PVP01_1144500	3064
normalize	PVP01_1144600	3065
normalize	PVP01_1144700	3066
normalize	PVP01_1144800	3067
normalize	PVP01_1145300	3068
normalize	PVP01_1145400	3069
normalize	PVP01_1145500	3070
normalize	PVP01_1145600	3071
normalize	PVP01_1145700	3072
normalize	PVP01_1145800	3073
normalize	PVP01_1145900	3074
normalize	PVP01_1146000	3075
normalize	PVP01_1146100	3076
normalize	PVP01_1146200	3077
normalize	PVP01_1146300	3078
normalize	PVP01_1146400	3079
normalize	PVP01_1146500	3080
normalize	PVP01_1146700	3081
normalize	PVP01_1146800	3082
normalize	PVP01_1146900	3083
normalize	PVP01_0601200	3084
normalize	PVP01_0601600	3085
normalize	PVP01_0601700	3086
normalize	PVP01_0601900	3087
normalize	PVP01_0602000	3088
normalize	PVP01_0602100	3089
normalize	PVP01_0602200	3090
normalize	PVP01_0602300	3091
normalize	PVP01_0602400	3092
normalize	PVP01_0602500	3093
normalize	PVP01_0602600	3094
normalize	PVP01_0602700	3095
normalize	PVP01_0602800	3096
normalize	PVP01_0602900	3097
normalize	PVP01_0603000	3098
normalize	PVP01_0603200	3099
normalize	PVP01_0603300	3100
normalize	PVP01_0603400	3101
normalize	PVP01_0603500	3102
normalize	PVP01_0603550	3103
normalize	PVP01_0603600	3104
normalize	PVP01_0603700	3105
normalize	PVP01_0603800	3106
normalize	PVP01_0603900	3107
normalize	PVP01_0604100	3108
normalize	PVP01_0604300	3109
normalize	PVP01_0604400	3110
normalize	PVP01_0604500	3111
normalize	PVP01_0604600	3112
normalize	PVP01_0604700	3113
normalize	PVP01_0604800	3114
normalize	PVP01_0604900	3115
normalize	PVP01_0605200	3116
normalize	PVP01_0605500	3117
normalize	PVP01_0605600	3118
normalize	PVP01_0605800	3119
normalize	PVP01_0605900	3120
normalize	PVP01_0606000	3121
normalize	PVP01_0606100	3122
normalize	PVP01_0606200	3123
normalize	PVP01_0606300	3124
normalize	PVP01_0606400	3125
normalize	PVP01_0606500	3126
normalize	PVP01_0606600	3127
normalize	PVP01_0606800	3128
normalize	PVP01_0606900	3129
normalize	PVP01_0607000	3130
normalize	PVP01_0607200	3131
normalize	PVP01_0607500	3132
normalize	PVP01_0607600	3133
normalize	PVP01_0607700	3134
normalize	PVP01_0607800	3135
normalize	PVP01_0607900	3136
normalize	PVP01_0608000	3137
normalize	PVP01_0608100	3138
normalize	PVP01_0608500	3139
normalize	PVP01_0608600	3140
normalize	PVP01_0608700	3141
normalize	PVP01_0608800	3142
normalize	PVP01_0609000	3143
normalize	PVP01_0609100	3144
normalize	PVP01_0609200	3145
normalize	PVP01_0609300	3146
normalize	PVP01_0609400	3147
normalize	PVP01_0609700	3148
normalize	PVP01_0609800	3149
normalize	PVP01_0609900	3150
normalize	PVP01_0610000	3151
normalize	PVP01_0610200	3152
normalize	PVP01_0610300	3153
normalize	PVP01_0610400	3154
normalize	PVP01_0610500	3155
normalize	PVP01_0610600	3156
normalize	PVP01_0610700	3157
normalize	PVP01_0610800	3158
normalize	PVP01_0611000	3159
normalize	PVP01_0611100	3160
normalize	PVP01_0611200	3161
normalize	PVP01_0611300	3162
normalize	PVP01_0611400	3163
normalize	PVP01_0611500	3164
normalize	PVP01_0611700	3165
normalize	PVP01_0611800	3166
normalize	PVP01_0612200	3167
normalize	PVP01_0612300	3168
normalize	PVP01_0612400	3169
normalize	PVP01_0612700	3170
normalize	PVP01_0612900	3171
normalize	PVP01_0613000	3172
normalize	PVP01_0613100	3173
normalize	PVP01_0613300	3174
normalize	PVP01_0613400	3175
normalize	PVP01_0613500	3176
normalize	PVP01_0613600	3177
normalize	PVP01_0613700	3178
normalize	PVP01_0613800	3179
normalize	PVP01_0613900	3180
normalize	PVP01_0614000	3181
normalize	PVP01_0614100	3182
normalize	PVP01_0614200	3183
normalize	PVP01_0614300	3184
normalize	PVP01_0614500	3185
normalize	PVP01_0614600	3186
normalize	PVP01_0614700	3187
normalize	PVP01_0614800	3188
normalize	PVP01_0614900	3189
normalize	PVP01_0615000	3190
normalize	PVP01_0615100	3191
normalize	PVP01_0615200	3192
normalize	PVP01_0615300	3193
normalize	PVP01_0615400	3194
normalize	PVP01_0615500	3195
normalize	PVP01_0615800	3196
normalize	PVP01_0615900	3197
normalize	PVP01_0616000	3198
normalize	PVP01_0616200	3199
normalize	PVP01_0616300	3200
normalize	PVP01_0616400	3201
normalize	PVP01_0616500	3202
normalize	PVP01_0616600	3203
normalize	PVP01_0616700	3204
normalize	PVP01_0616800	3205
normalize	PVP01_0616900	3206
normalize	PVP01_0617000	3207
normalize	PVP01_0617200	3208
normalize	PVP01_0617300	3209
normalize	PVP01_0617400	3210
normalize	PVP01_0617500	3211
normalize	PVP01_0617600	3212
normalize	PVP01_0617700	3213
normalize	PVP01_0617800	3214
normalize	PVP01_0617900	3215
normalize	PVP01_0618000	3216
normalize	PVP01_0618100	3217
normalize	PVP01_0618200	3218
normalize	PVP01_0618300	3219
normalize	PVP01_0618400	3220
normalize	PVP01_0618500	3221
normalize	PVP01_0618600	3222
normalize	PVP01_0618800	3223
normalize	PVP01_0618900	3224
normalize	PVP01_0619000	3225
normalize	PVP01_0619100	3226
normalize	PVP01_0619200	3227
normalize	PVP01_0619300	3228
normalize	PVP01_0619500	3229
normalize	PVP01_0619600	3230
normalize	PVP01_0619700	3231
normalize	PVP01_0619800	3232
normalize	PVP01_0619900	3233
normalize	PVP01_0620000	3234
normalize	PVP01_0620100	3235
normalize	PVP01_0620200	3236
normalize	PVP01_0620300	3237
normalize	PVP01_0620400	3238
normalize	PVP01_0621000	3239
normalize	PVP01_0621100	3240
normalize	PVP01_0621200	3241
normalize	PVP01_0621300	3242
normalize	PVP01_0621600	3243
normalize	PVP01_0621700	3244
normalize	PVP01_0621800	3245
normalize	PVP01_0621900	3246
normalize	PVP01_0622000	3247
normalize	PVP01_0622100	3248
normalize	PVP01_0622200	3249
normalize	PVP01_0622300	3250
normalize	PVP01_0622400	3251
normalize	PVP01_0622500	3252
normalize	PVP01_0622600	3253
normalize	PVP01_0622700	3254
normalize	PVP01_MIT02700	3255
normalize	PVP01_MIT03300	3256
normalize	PVP01_MIT03400	3257
normalize	PVP01_0302100	3258
normalize	PVP01_0302300	3259
normalize	PVP01_0302400	3260
normalize	PVP01_0302500	3261
normalize	PVP01_0302600	3262
normalize	PVP01_0302700	3263
normalize	PVP01_0302900	3264
normalize	PVP01_0303100	3265
normalize	PVP01_0303200	3266
normalize	PVP01_0303300	3267
normalize	PVP01_0303400	3268
normalize	PVP01_0303600	3269
normalize	PVP01_0303700	3270
normalize	PVP01_0303800	3271
normalize	PVP01_0303900	3272
normalize	PVP01_0304000	3273
normalize	PVP01_0304100	3274
normalize	PVP01_0304200	3275
normalize	PVP01_0304300	3276
normalize	PVP01_0304400	3277
normalize	PVP01_0304500	3278
normalize	PVP01_0304600	3279
normalize	PVP01_0304700	3280
normalize	PVP01_0304800	3281
normalize	PVP01_0304900	3282
normalize	PVP01_0305000	3283
normalize	PVP01_0305100	3284
normalize	PVP01_0305200	3285
normalize	PVP01_0305300	3286
normalize	PVP01_0305400	3287
normalize	PVP01_0305500	3288
normalize	PVP01_0305700	3289
normalize	PVP01_0305800	3290
normalize	PVP01_0306000	3291
normalize	PVP01_0306100	3292
normalize	PVP01_0306200	3293
normalize	PVP01_0306400	3294
normalize	PVP01_0306500	3295
normalize	PVP01_0306600	3296
normalize	PVP01_0306700	3297
normalize	PVP01_0307000	3298
normalize	PVP01_0307100	3299
normalize	PVP01_0307200	3300
normalize	PVP01_0307300	3301
normalize	PVP01_0307400	3302
normalize	PVP01_0307500	3303
normalize	PVP01_0307600	3304
normalize	PVP01_0307700	3305
normalize	PVP01_0307800	3306
normalize	PVP01_0307900	3307
normalize	PVP01_0308000	3308
normalize	PVP01_0308100	3309
normalize	PVP01_0308200	3310
normalize	PVP01_0308300	3311
normalize	PVP01_0308400	3312
normalize	PVP01_0308500	3313
normalize	PVP01_0308700	3314
normalize	PVP01_0308800	3315
normalize	PVP01_0308900	3316
normalize	PVP01_0309000	3317
normalize	PVP01_0309100	3318
normalize	PVP01_0309200	3319
normalize	PVP01_0309300	3320
normalize	PVP01_0309500	3321
normalize	PVP01_0309600	3322
normalize	PVP01_0309700	3323
normalize	PVP01_0309800	3324
normalize	PVP01_0309900	3325
normalize	PVP01_0310000	3326
normalize	PVP01_0310100	3327
normalize	PVP01_0310200	3328
normalize	PVP01_0310300	3329
normalize	PVP01_0310400	3330
normalize	PVP01_0310500	3331
normalize	PVP01_0310600	3332
normalize	PVP01_0310700	3333
